cut,type_pre,type_post,theta,exp_theta
dn_vnc,DNge035,IN17A032,0.0,1.0
dn_vnc,DNge035,IN17A034,0.0,1.0
dn_vnc,DNge035,IN17A035,0.0,1.0
dn_vnc,DNge035,IN17A040,0.0,1.0
dn_vnc,DNge035,IN17A044,0.0,1.0
dn_vnc,DNge035,IN17B008,0.0,1.0
dn_vnc,DNge035,IN18B005,0.0,1.0
dn_vnc,DNge035,IN18B034,0.0,1.0
dn_vnc,DNge035,IN18B035,0.0,1.0
dn_vnc,DNge035,IN18B042,0.0,1.0
dn_vnc,DNge035,IN19A002,0.0,1.0
dn_vnc,DNge035,IN19A010,0.0,1.0
dn_vnc,DNge035,IN19A015,0.0,1.0
dn_vnc,DNge035,IN19A016,0.0,1.0
dn_vnc,DNge035,IN19A030,0.0,1.0
dn_vnc,DNge035,IN19A031,0.0,1.0
dn_vnc,DNge035,IN19A032,0.0,1.0
dn_vnc,DNge035,IN19A036,0.0,1.0
dn_vnc,DNge035,IN19A064,0.0,1.0
dn_vnc,DNge035,IN19A070,0.0,1.0
dn_vnc,DNge035,IN19A088_e,0.0,1.0
dn_vnc,DNge035,IN19A093,0.0,1.0
dn_vnc,DNge035,IN19A094,0.0,1.0
dn_vnc,DNge035,IN19A114,0.0,1.0
dn_vnc,DNge035,IN19B002,0.0,1.0
dn_vnc,DNge035,IN19B003,0.0,1.0
dn_vnc,DNge035,IN19B004,0.0,1.0
dn_vnc,DNge035,IN19B012,0.0,1.0
dn_vnc,DNge035,IN19B016,0.0,1.0
dn_vnc,DNge035,IN19B021,0.0,1.0
dn_vnc,DNge035,IN19B082,0.0,1.0
dn_vnc,DNge035,IN19B091,0.0,1.0
dn_vnc,DNge035,IN20A.22A001,0.0,1.0
dn_vnc,DNge035,IN20A.22A002,0.0,1.0
dn_vnc,DNge035,IN20A.22A007,0.0,1.0
dn_vnc,DNge035,IN20A.22A008,0.0,1.0
dn_vnc,DNge035,IN20A.22A009,0.0,1.0
dn_vnc,DNge035,IN20A.22A010,0.0,1.0
dn_vnc,DNge035,IN20A.22A017,0.0,1.0
dn_vnc,DNge035,IN20A.22A024,0.0,1.0
dn_vnc,DNge035,IN20A.22A039,0.0,1.0
dn_vnc,DNge035,IN20A.22A048,0.0,1.0
dn_vnc,DNge035,IN20A.22A049,0.0,1.0
dn_vnc,DNge035,IN20A.22A053,0.0,1.0
dn_vnc,DNge035,IN20A.22A054,0.0,1.0
dn_vnc,DNge035,IN21A001,0.0,1.0
dn_vnc,DNge035,IN21A002,0.0,1.0
dn_vnc,DNge035,IN21A003,0.0,1.0
dn_vnc,DNge035,IN21A004,0.0,1.0
dn_vnc,DNge035,IN21A012,0.0,1.0
dn_vnc,DNge035,IN21A035,0.0,1.0
dn_vnc,DNge035,IN21A037,0.0,1.0
dn_vnc,DNge035,IN21A049,0.0,1.0
dn_vnc,DNge035,IN21A066,0.0,1.0
dn_vnc,DNge035,INXXX045,0.0,1.0
dn_vnc,DNge035,INXXX199,0.0,1.0
dn_vnc,DNge035,INXXX206,0.0,1.0
dn_vnc,DNge035,INXXX387,0.0,1.0
dn_vnc,DNge035,INXXX423,0.0,1.0
dn_vnc,DNge035,INXXX464,0.0,1.0
dn_vnc,DNge035,INXXX466,0.0,1.0
dn_vnc,DNge035,MNad10,0.0,1.0
dn_vnc,DNge035,MNad21,0.0,1.0
dn_vnc,DNge035,MNad34,0.0,1.0
dn_vnc,DNge035,MNad40,0.0,1.0
dn_vnc,DNge035,MNad42,0.0,1.0
dn_vnc,DNge035,MNad46,0.0,1.0
dn_vnc,DNge035,MNhl01,0.0,1.0
dn_vnc,DNge035,MNhl02,0.0,1.0
dn_vnc,DNge035,MNhl62,0.0,1.0
dn_vnc,DNge035,MNml80,-0.4585129916667938,0.6322230696678162
dn_vnc,DNge035,MNml82,-0.48073646426200867,0.6183278560638428
dn_vnc,DNge035,MNnm13,0.0,1.0
dn_vnc,DNge035,Pleural remotor/abductor MN,-0.3661685585975647,0.693385899066925
dn_vnc,DNge035,STTMm,0.0,1.0
dn_vnc,DNge035,Sternal anterior rotator MN,-2.074533462524414,0.12561501562595367
dn_vnc,DNge035,Sternal posterior rotator MN,-0.580913782119751,0.5593869686126709
dn_vnc,DNge035,Sternotrochanter MN,-1.8973830938339233,0.14996053278446198
dn_vnc,DNge035,TN1a_b,0.0,1.0
dn_vnc,DNge035,TN1a_c,0.0,1.0
dn_vnc,DNge035,Tergopleural/Pleural promotor MN,-1.788038969039917,0.1672879159450531
dn_vnc,DNge035,Tergotr. MN,-0.6986182332038879,0.49727195501327515
dn_vnc,DNge035,Ti extensor MN,-1.1535546779632568,0.3155132234096527
dn_vnc,DNge035,Ti flexor MN,-0.5584908723831177,0.5720717310905457
dn_vnc,DNge035,Tr extensor MN,-0.5570333003997803,0.5729061961174011
dn_vnc,DNge035,Tr flexor MN,-0.42658114433288574,0.6527369022369385
dn_vnc,DNge035,nan,0.0,1.0
dn_vnc,DNge035,vPR6,0.0,1.0
dn_vnc,DNge035,vPR9_a,0.0,1.0
dn_vnc,DNge036,ADNM1 MN,0.0,1.0
dn_vnc,DNge036,ADNM2 MN,0.0,1.0
dn_vnc,DNge036,Acc. ti flexor MN,1.041170358657837,2.8325302600860596
dn_vnc,DNge036,Acc. tr flexor MN,-2.3025851249694824,0.10000000149011612
dn_vnc,DNge036,IN01A015,0.0,1.0
dn_vnc,DNge036,IN04B026,0.0,1.0
dn_vnc,DNge036,IN04B067,0.0,1.0
dn_vnc,DNge036,IN04B091,0.0,1.0
dn_vnc,DNge036,IN06B001,0.0,1.0
dn_vnc,DNge036,IN06B029,0.0,1.0
dn_vnc,DNge036,IN07B001,0.0,1.0
dn_vnc,DNge036,IN08B037,0.0,1.0
dn_vnc,DNge036,IN09A006,0.0,1.0
dn_vnc,DNge036,IN12A011,0.0,1.0
dn_vnc,DNge036,IN12B012,0.0,1.0
dn_vnc,DNge036,IN12B028,0.0,1.0
dn_vnc,DNge036,IN12B037_d,0.0,1.0
dn_vnc,DNge036,IN13A035,0.0,1.0
dn_vnc,DNge036,IN13A049,0.0,1.0
dn_vnc,DNge036,IN13A051,0.0,1.0
dn_vnc,DNge036,IN13B064,0.0,1.0
dn_vnc,DNge036,IN13B081,0.0,1.0
dn_vnc,DNge036,IN14A055,0.0,1.0
dn_vnc,DNge036,IN16B034,0.0,1.0
dn_vnc,DNge036,IN16B061,0.0,1.0
dn_vnc,DNge036,IN16B091,0.0,1.0
dn_vnc,DNge036,IN18B014,0.0,1.0
dn_vnc,DNge036,IN19A002,0.0,1.0
dn_vnc,DNge036,IN19A006,0.0,1.0
dn_vnc,DNge036,IN19A008,0.0,1.0
dn_vnc,DNge036,IN19A024,0.0,1.0
dn_vnc,DNge036,IN19A032,0.0,1.0
dn_vnc,DNge036,IN19A084,0.0,1.0
dn_vnc,DNge036,IN19A093,0.0,1.0
dn_vnc,DNge036,IN19A112,0.0,1.0
dn_vnc,DNge036,IN19A117,0.0,1.0
dn_vnc,DNge036,IN19B003,0.0,1.0
dn_vnc,DNge036,IN19B012,0.0,1.0
dn_vnc,DNge036,IN20A.22A001,0.0,1.0
dn_vnc,DNge036,IN20A.22A007,0.0,1.0
dn_vnc,DNge036,IN20A.22A009,0.0,1.0
dn_vnc,DNge036,IN20A.22A017,0.0,1.0
dn_vnc,DNge036,IN21A006,0.0,1.0
dn_vnc,DNge036,IN21A013,0.0,1.0
dn_vnc,DNge036,IN21A014,0.0,1.0
dn_vnc,DNge036,IN21A015,0.0,1.0
dn_vnc,DNge036,"IN21A023,IN21A024",0.0,1.0
dn_vnc,DNge036,IN21A047_f,0.0,1.0
dn_vnc,DNge036,IN21A060,0.0,1.0
dn_vnc,DNge036,INXXX464,0.0,1.0
dn_vnc,DNge036,MNnm03,0.0,1.0
dn_vnc,DNge036,Pleural remotor/abductor MN,-0.6314268708229065,0.5318323969841003
dn_vnc,DNge036,Sternal anterior rotator MN,0.29822033643722534,1.3474586009979248
dn_vnc,DNge036,Sternal posterior rotator MN,-2.3025851249694824,0.10000000149011612
dn_vnc,DNge036,Sternotrochanter MN,-2.3025851249694824,0.10000000149011612
dn_vnc,DNge036,Ta depressor MN,1.4705110788345337,4.351458549499512
dn_vnc,DNge036,Tergopleural/Pleural promotor MN,-1.0194648504257202,0.360787957906723
dn_vnc,DNge036,Tergotr. MN,-0.7959047555923462,0.4511728584766388
dn_vnc,DNge036,Tr extensor MN,-1.6419519186019897,0.1936017870903015
dn_vnc,DNge037,ADNM1 MN,0.0,1.0
dn_vnc,DNge037,Fe reductor MN,-1.2121987342834473,0.2975423336029053
dn_vnc,DNge037,IN01A008,0.0,1.0
dn_vnc,DNge037,IN01A015,0.0,1.0
dn_vnc,DNge037,IN01A022,0.0,1.0
dn_vnc,DNge037,IN01A023,0.0,1.0
dn_vnc,DNge037,IN01A025,0.0,1.0
dn_vnc,DNge037,IN01A038,0.0,1.0
dn_vnc,DNge037,IN02A003,0.0,1.0
dn_vnc,DNge037,IN02A029,0.0,1.0
dn_vnc,DNge037,IN02A035,0.0,1.0
dn_vnc,DNge037,IN03A017,0.0,1.0
dn_vnc,DNge037,IN03B021,0.0,1.0
dn_vnc,DNge037,IN03B028,0.0,1.0
dn_vnc,DNge037,IN03B032,0.0,1.0
dn_vnc,DNge037,IN03B035,0.0,1.0
dn_vnc,DNge037,IN03B042,0.0,1.0
dn_vnc,DNge037,IN04B092,0.0,1.0
dn_vnc,DNge037,IN04B103,0.0,1.0
dn_vnc,DNge037,IN05B008,0.0,1.0
dn_vnc,DNge037,IN06B006,0.0,1.0
dn_vnc,DNge037,IN06B015,0.0,1.0
dn_vnc,DNge037,IN06B029,0.0,1.0
dn_vnc,DNge037,IN06B056,0.0,1.0
dn_vnc,DNge037,IN07B001,0.0,1.0
dn_vnc,DNge037,IN07B006,0.0,1.0
dn_vnc,DNge037,IN07B055,0.0,1.0
dn_vnc,DNge037,IN08A029,0.0,1.0
dn_vnc,DNge037,IN08A030,0.0,1.0
dn_vnc,DNge037,IN08A031,0.0,1.0
dn_vnc,DNge037,IN08A037,0.0,1.0
dn_vnc,DNge037,IN08A048,0.0,1.0
dn_vnc,DNge037,IN08B001,0.0,1.0
dn_vnc,DNge037,IN08B060,0.0,1.0
dn_vnc,DNge037,IN08B072,0.0,1.0
dn_vnc,DNge037,IN08B076,0.0,1.0
dn_vnc,DNge037,IN08B082,0.0,1.0
dn_vnc,DNge037,IN08B092,0.0,1.0
dn_vnc,DNge037,IN09A001,0.0,1.0
dn_vnc,DNge037,IN09A002,0.0,1.0
dn_vnc,DNge037,IN09A021,0.0,1.0
dn_vnc,DNge037,IN09A064,0.0,1.0
dn_vnc,DNge037,IN10B001,0.0,1.0
dn_vnc,DNge037,IN12B005,0.0,1.0
dn_vnc,DNge037,IN13A012,0.0,1.0
dn_vnc,DNge037,IN13A041,0.0,1.0
dn_vnc,DNge037,IN13A050,0.0,1.0
dn_vnc,DNge037,IN13A051,0.0,1.0
dn_vnc,DNge037,IN13B005,0.0,1.0
dn_vnc,DNge037,IN14B004,0.0,1.0
dn_vnc,DNge037,IN16B029,0.0,1.0
dn_vnc,DNge037,IN16B030,0.0,1.0
dn_vnc,DNge037,IN16B050,0.0,1.0
dn_vnc,DNge037,IN16B073,0.0,1.0
dn_vnc,DNge037,IN16B077,0.0,1.0
dn_vnc,DNge037,IN16B083,0.0,1.0
dn_vnc,DNge037,IN16B085,0.0,1.0
dn_vnc,DNge037,IN18B014,0.0,1.0
dn_vnc,DNge037,IN18B015,0.0,1.0
dn_vnc,DNge037,IN18B028,0.0,1.0
dn_vnc,DNge037,IN19A001,0.0,1.0
dn_vnc,DNge037,IN19A006,0.0,1.0
dn_vnc,DNge037,IN19A008,0.0,1.0
dn_vnc,DNge037,IN19A015,0.0,1.0
dn_vnc,DNge037,IN19A016,0.0,1.0
dn_vnc,DNge037,IN19A024,0.0,1.0
dn_vnc,DNge037,IN19A031,0.0,1.0
dn_vnc,DNge037,IN19B003,0.0,1.0
dn_vnc,DNge037,IN19B030,0.0,1.0
dn_vnc,DNge037,IN20A.22A001,0.0,1.0
dn_vnc,DNge037,IN20A.22A003,0.0,1.0
dn_vnc,DNge037,IN20A.22A004,0.0,1.0
dn_vnc,DNge037,IN20A.22A005,0.0,1.0
dn_vnc,DNge037,IN21A001,0.0,1.0
dn_vnc,DNge037,IN21A007,0.0,1.0
dn_vnc,DNge037,IN21A011,0.0,1.0
dn_vnc,DNge037,IN21A012,0.0,1.0
dn_vnc,DNge037,IN21A013,0.0,1.0
dn_vnc,DNge037,IN21A015,0.0,1.0
dn_vnc,DNge037,IN21A017,0.0,1.0
dn_vnc,DNge037,IN23B001,0.0,1.0
dn_vnc,DNge037,IN26X002,0.0,1.0
dn_vnc,DNge037,INXXX003,0.0,1.0
dn_vnc,DNge037,INXXX066,0.0,1.0
dn_vnc,DNge037,INXXX179,0.0,1.0
dn_vnc,DNge037,INXXX284,0.0,1.0
dn_vnc,DNge037,INXXX340,0.0,1.0
dn_vnc,DNge037,MNad36,0.0,1.0
dn_vnc,DNge037,MNad63,0.0,1.0
dn_vnc,DNge037,MNhl01,0.0,1.0
dn_vnc,DNge037,MNhl02,0.0,1.0
dn_vnc,DNge037,Pleural remotor/abductor MN,-0.2970077097415924,0.7430382966995239
dn_vnc,DNge037,STTMm,0.0,1.0
dn_vnc,DNge037,Sternal posterior rotator MN,-0.9495627880096436,0.3869101405143738
dn_vnc,DNge037,Sternotrochanter MN,-1.774577021598816,0.1695551574230194
dn_vnc,DNge037,Tergotr. MN,-1.148977518081665,0.3169606924057007
dn_vnc,DNge037,Ti extensor MN,-1.3031448125839233,0.27167609333992004
dn_vnc,DNge037,Tr extensor MN,-1.1964726448059082,0.30225852131843567
dn_vnc,DNge038,Acc. tr flexor MN,-2.3025851249694824,0.10000000149011612
dn_vnc,DNge038,DVMn 1a-c,0.0,1.0
dn_vnc,DNge038,"DVMn 3a, b",0.0,1.0
dn_vnc,DNge038,Fe reductor MN,-1.2121984958648682,0.29754239320755005
dn_vnc,DNge038,IN02A030,0.0,1.0
dn_vnc,DNge038,IN03A004,0.0,1.0
dn_vnc,DNge038,IN03A023,0.0,1.0
dn_vnc,DNge038,IN03A031,0.0,1.0
dn_vnc,DNge038,IN03A039,0.0,1.0
dn_vnc,DNge038,IN03B025,0.0,1.0
dn_vnc,DNge038,IN06A006,0.0,1.0
dn_vnc,DNge038,IN06A066,0.0,1.0
dn_vnc,DNge038,IN06B008,0.0,1.0
dn_vnc,DNge038,IN06B040,0.0,1.0
dn_vnc,DNge038,IN06B047,0.0,1.0
dn_vnc,DNge038,IN08A005,0.0,1.0
dn_vnc,DNge038,IN08A008,0.0,1.0
dn_vnc,DNge038,IN09A002,0.0,1.0
dn_vnc,DNge038,IN12A025,0.0,1.0
dn_vnc,DNge038,IN13A005,0.0,1.0
dn_vnc,DNge038,IN13A010,0.0,1.0
dn_vnc,DNge038,IN13A014,0.0,1.0
dn_vnc,DNge038,IN13A018,0.0,1.0
dn_vnc,DNge038,IN13A020,0.0,1.0
dn_vnc,DNge038,IN13A026,0.0,1.0
dn_vnc,DNge038,IN13A027,0.0,1.0
dn_vnc,DNge038,IN13A030,0.0,1.0
dn_vnc,DNge038,IN13A033,0.0,1.0
dn_vnc,DNge038,IN13A042,0.0,1.0
dn_vnc,DNge038,IN13A045,0.0,1.0
dn_vnc,DNge038,IN13A074,0.0,1.0
dn_vnc,DNge038,IN13B004,0.0,1.0
dn_vnc,DNge038,IN13B103,0.0,1.0
dn_vnc,DNge038,IN16B036,0.0,1.0
dn_vnc,DNge038,IN16B073,0.0,1.0
dn_vnc,DNge038,IN17B008,0.0,1.0
dn_vnc,DNge038,IN17B014,0.0,1.0
dn_vnc,DNge038,IN18B008,0.0,1.0
dn_vnc,DNge038,IN19A002,0.0,1.0
dn_vnc,DNge038,IN19A013,0.0,1.0
dn_vnc,DNge038,IN19A024,0.0,1.0
dn_vnc,DNge038,IN19A033,0.0,1.0
dn_vnc,DNge038,IN19A086,0.0,1.0
dn_vnc,DNge038,IN19A088_a,0.0,1.0
dn_vnc,DNge038,IN19A093,0.0,1.0
dn_vnc,DNge038,IN19A100,0.0,1.0
dn_vnc,DNge038,IN19A109_a,0.0,1.0
dn_vnc,DNge038,IN19B012,0.0,1.0
dn_vnc,DNge038,IN19B043,0.0,1.0
dn_vnc,DNge038,IN19B109,0.0,1.0
dn_vnc,DNge038,IN21A004,0.0,1.0
dn_vnc,DNge038,IN21A006,0.0,1.0
dn_vnc,DNge038,IN21A013,0.0,1.0
dn_vnc,DNge038,IN21A014,0.0,1.0
dn_vnc,DNge038,IN21A021,0.0,1.0
dn_vnc,DNge038,"IN21A023,IN21A024",0.0,1.0
dn_vnc,DNge038,IN21A035,0.0,1.0
dn_vnc,DNge038,IN21A038,0.0,1.0
dn_vnc,DNge038,INXXX034,0.0,1.0
dn_vnc,DNge038,INXXX083,0.0,1.0
dn_vnc,DNge038,INXXX159,0.0,1.0
dn_vnc,DNge038,INXXX193,0.0,1.0
dn_vnc,DNge038,INXXX363,0.0,1.0
dn_vnc,DNge038,MNad02,0.0,1.0
dn_vnc,DNge038,MNad10,0.0,1.0
dn_vnc,DNge038,MNad16,0.0,1.0
dn_vnc,DNge038,MNad31,0.0,1.0
dn_vnc,DNge038,MNad32,0.0,1.0
dn_vnc,DNge038,MNad34,0.0,1.0
dn_vnc,DNge038,MNad35,0.0,1.0
dn_vnc,DNge038,MNad36,0.0,1.0
dn_vnc,DNge038,MNad41,0.0,1.0
dn_vnc,DNge038,MNad42,0.0,1.0
dn_vnc,DNge038,MNad43,0.0,1.0
dn_vnc,DNge038,MNad44,0.0,1.0
dn_vnc,DNge038,MNad45,0.0,1.0
dn_vnc,DNge038,MNad47,0.0,1.0
dn_vnc,DNge038,MNad56,0.0,1.0
dn_vnc,DNge038,MNad63,0.0,1.0
dn_vnc,DNge038,MNhl59,-0.11541517078876495,0.8909961581230164
dn_vnc,DNge038,MNhl65,-0.7177748084068298,0.4878365695476532
dn_vnc,DNge038,MNml81,-0.7613734006881714,0.467024564743042
dn_vnc,DNge038,MNxm02,0.0,1.0
dn_vnc,DNge038,Pleural remotor/abductor MN,-0.3574259281158447,0.6994745135307312
dn_vnc,DNge038,Sternal posterior rotator MN,-0.4474277198314667,0.6392704248428345
dn_vnc,DNge038,Ti flexor MN,-0.675068736076355,0.5091214179992676
dn_vnc,DNge038,Tr flexor MN,-1.4058939218521118,0.24514780938625336
dn_vnc,DNge038,tp2 MN,0.0,1.0
dn_vnc,DNge038,tpn MN,0.0,1.0
dn_vnc,DNge039,Fe reductor MN,-1.195265769958496,0.3026235103607178
dn_vnc,DNge039,IN04B009,0.0,1.0
dn_vnc,DNge039,IN04B010,0.0,1.0
dn_vnc,DNge039,IN04B015,0.0,1.0
dn_vnc,DNge039,IN04B026,0.0,1.0
dn_vnc,DNge039,IN04B031,0.0,1.0
dn_vnc,DNge039,IN04B037,0.0,1.0
dn_vnc,DNge039,IN04B101,0.0,1.0
dn_vnc,DNge039,IN08A019,0.0,1.0
dn_vnc,DNge039,IN08A026,0.0,1.0
dn_vnc,DNge039,IN08A030,0.0,1.0
dn_vnc,DNge039,IN09A069,0.0,1.0
dn_vnc,DNge039,IN10B012,0.0,1.0
dn_vnc,DNge039,IN13A002,0.0,1.0
dn_vnc,DNge039,IN13A005,0.0,1.0
dn_vnc,DNge039,IN13A038,0.0,1.0
dn_vnc,DNge039,IN13A058,0.0,1.0
dn_vnc,DNge039,IN13B028,0.0,1.0
dn_vnc,DNge039,IN16B020,0.0,1.0
dn_vnc,DNge039,IN16B055,0.0,1.0
dn_vnc,DNge039,IN16B058,0.0,1.0
dn_vnc,DNge039,IN16B061,0.0,1.0
dn_vnc,DNge039,IN16B064,0.0,1.0
dn_vnc,DNge039,IN16B075_h,0.0,1.0
dn_vnc,DNge039,IN16B094,0.0,1.0
dn_vnc,DNge039,IN17A001,0.0,1.0
dn_vnc,DNge039,IN17A025,0.0,1.0
dn_vnc,DNge039,IN17A028,0.0,1.0
dn_vnc,DNge039,IN17A041,0.0,1.0
dn_vnc,DNge039,IN17A052,0.0,1.0
dn_vnc,DNge039,IN17A065,0.0,1.0
dn_vnc,DNge039,IN18B014,0.0,1.0
dn_vnc,DNge039,IN19A002,0.0,1.0
dn_vnc,DNge039,IN19A013,0.0,1.0
dn_vnc,DNge039,IN19A016,0.0,1.0
dn_vnc,DNge039,IN19A112,0.0,1.0
dn_vnc,DNge039,IN20A.22A008,0.0,1.0
dn_vnc,DNge039,IN21A002,0.0,1.0
dn_vnc,DNge039,Sternal anterior rotator MN,0.10965189337730408,1.115889549255371
dn_vnc,DNge039,Tergopleural/Pleural promotor MN,-1.407705307006836,0.24470415711402893
dn_vnc,DNge039,Ti extensor MN,0.4032290279865265,1.4966496229171753
dn_vnc,DNge039,nan,0.0,1.0
dn_vnc,DNge040,IN01A011,0.0,1.0
dn_vnc,DNge040,IN01A025,0.0,1.0
dn_vnc,DNge040,IN01A034,0.0,1.0
dn_vnc,DNge040,IN01A035,0.0,1.0
dn_vnc,DNge040,IN01A038,0.0,1.0
dn_vnc,DNge040,IN01A041,0.0,1.0
dn_vnc,DNge040,IN01A054,0.0,1.0
dn_vnc,DNge040,IN01A079,0.0,1.0
dn_vnc,DNge040,IN01A080_c,0.0,1.0
dn_vnc,DNge040,IN02A029,0.0,1.0
dn_vnc,DNge040,IN02A033,0.0,1.0
dn_vnc,DNge040,IN02A034,0.0,1.0
dn_vnc,DNge040,IN03A007,0.0,1.0
dn_vnc,DNge040,IN03A019,0.0,1.0
dn_vnc,DNge040,IN03A021,0.0,1.0
dn_vnc,DNge040,IN03B015,0.0,1.0
dn_vnc,DNge040,IN03B016,0.0,1.0
dn_vnc,DNge040,IN03B019,0.0,1.0
dn_vnc,DNge040,IN04B074,0.0,1.0
dn_vnc,DNge040,IN04B081,0.0,1.0
dn_vnc,DNge040,IN06B038,0.0,1.0
dn_vnc,DNge040,IN06B047,0.0,1.0
dn_vnc,DNge040,IN06B050,0.0,1.0
dn_vnc,DNge040,IN06B064,0.0,1.0
dn_vnc,DNge040,IN07B006,0.0,1.0
dn_vnc,DNge040,IN07B009,0.0,1.0
dn_vnc,DNge040,IN07B010,0.0,1.0
dn_vnc,DNge040,IN08A026,0.0,1.0
dn_vnc,DNge040,IN08A029,0.0,1.0
dn_vnc,DNge040,IN08A032,0.0,1.0
dn_vnc,DNge040,IN08A034,0.0,1.0
dn_vnc,DNge040,IN08A037,0.0,1.0
dn_vnc,DNge040,IN08A038,0.0,1.0
dn_vnc,DNge040,IN08A046,0.0,1.0
dn_vnc,DNge040,IN08A048,0.0,1.0
dn_vnc,DNge040,IN08B058,0.0,1.0
dn_vnc,DNge040,IN08B062,0.0,1.0
dn_vnc,DNge040,IN09A007,0.0,1.0
dn_vnc,DNge040,IN11A008,0.0,1.0
dn_vnc,DNge040,IN12A039,0.0,1.0
dn_vnc,DNge040,IN12B020,0.0,1.0
dn_vnc,DNge040,IN13B006,0.0,1.0
dn_vnc,DNge040,IN16B020,0.0,1.0
dn_vnc,DNge040,IN16B077,0.0,1.0
dn_vnc,DNge040,IN16B085,0.0,1.0
dn_vnc,DNge040,IN16B105,0.0,1.0
dn_vnc,DNge040,IN17A022,0.0,1.0
dn_vnc,DNge040,IN19A003,0.0,1.0
dn_vnc,DNge040,IN19A005,0.0,1.0
dn_vnc,DNge040,IN19A013,0.0,1.0
dn_vnc,DNge040,IN19B030,0.0,1.0
dn_vnc,DNge040,IN20A.22A003,0.0,1.0
dn_vnc,DNge040,IN21A010,0.0,1.0
dn_vnc,DNge040,IN21A011,0.0,1.0
dn_vnc,DNge040,IN21A022,0.0,1.0
dn_vnc,DNge040,INXXX036,0.0,1.0
dn_vnc,DNge040,INXXX045,0.0,1.0
dn_vnc,DNge040,INXXX066,0.0,1.0
dn_vnc,DNge040,INXXX091,0.0,1.0
dn_vnc,DNge040,INXXX110,0.0,1.0
dn_vnc,DNge040,INXXX159,0.0,1.0
dn_vnc,DNge040,INXXX179,0.0,1.0
dn_vnc,DNge040,INXXX232,0.0,1.0
dn_vnc,DNge040,INXXX402,0.0,1.0
dn_vnc,DNge040,LBL40,0.0,1.0
dn_vnc,DNge040,MNad02,0.0,1.0
dn_vnc,DNge040,MNad16,0.0,1.0
dn_vnc,DNge040,MNad33,0.0,1.0
dn_vnc,DNge040,MNad40,0.0,1.0
dn_vnc,DNge040,MNad41,0.0,1.0
dn_vnc,DNge040,MNad42,0.0,1.0
dn_vnc,DNge040,MNad45,0.0,1.0
dn_vnc,DNge040,MNad63,0.0,1.0
dn_vnc,DNge040,Sternal anterior rotator MN,0.35217493772506714,1.4221572875976562
dn_vnc,DNge040,nan,0.6160882115364075,1.851670503616333
dn_vnc,DNge041,ANXXX318,0.0,1.0
dn_vnc,DNge041,IN01A012,0.0,1.0
dn_vnc,DNge041,IN01A028,0.0,1.0
dn_vnc,DNge041,IN01A072,0.0,1.0
dn_vnc,DNge041,IN01A083_a,0.0,1.0
dn_vnc,DNge041,IN03A018,0.0,1.0
dn_vnc,DNge041,IN03A020,0.0,1.0
dn_vnc,DNge041,IN03A022,0.0,1.0
dn_vnc,DNge041,IN03A030,0.0,1.0
dn_vnc,DNge041,IN03A037,0.0,1.0
dn_vnc,DNge041,IN03A045,0.0,1.0
dn_vnc,DNge041,IN03A057,0.0,1.0
dn_vnc,DNge041,IN03A069,0.0,1.0
dn_vnc,DNge041,IN03B025,0.0,1.0
dn_vnc,DNge041,IN03B035,0.0,1.0
dn_vnc,DNge041,IN03B042,0.0,1.0
dn_vnc,DNge041,IN04B092,0.0,1.0
dn_vnc,DNge041,IN04B103,0.0,1.0
dn_vnc,DNge041,IN04B104,0.0,1.0
dn_vnc,DNge041,IN04B110,0.0,1.0
dn_vnc,DNge041,IN05B016,0.0,1.0
dn_vnc,DNge041,IN05B038,0.0,1.0
dn_vnc,DNge041,IN05B039,0.0,1.0
dn_vnc,DNge041,IN05B094,0.0,1.0
dn_vnc,DNge041,IN06A016,0.0,1.0
dn_vnc,DNge041,IN07B001,0.0,1.0
dn_vnc,DNge041,IN07B008,0.0,1.0
dn_vnc,DNge041,IN08A032,0.0,1.0
dn_vnc,DNge041,IN08A037,0.0,1.0
dn_vnc,DNge041,IN08A048,0.0,1.0
dn_vnc,DNge041,IN08B001,0.0,1.0
dn_vnc,DNge041,IN08B004,0.0,1.0
dn_vnc,DNge041,IN08B056,0.0,1.0
dn_vnc,DNge041,IN09A003,0.0,1.0
dn_vnc,DNge041,IN10B007,0.0,1.0
dn_vnc,DNge041,IN12B005,0.0,1.0
dn_vnc,DNge041,IN12B014,0.0,1.0
dn_vnc,DNge041,IN13B007,0.0,1.0
dn_vnc,DNge041,IN13B103,0.0,1.0
dn_vnc,DNge041,IN14A081,0.0,1.0
dn_vnc,DNge041,IN14B001,0.0,1.0
dn_vnc,DNge041,IN14B005,0.0,1.0
dn_vnc,DNge041,IN16B061,0.0,1.0
dn_vnc,DNge041,IN16B094,0.0,1.0
dn_vnc,DNge041,IN17A023,0.0,1.0
dn_vnc,DNge041,IN17A061,0.0,1.0
dn_vnc,DNge041,IN18B015,0.0,1.0
dn_vnc,DNge041,IN19A002,0.0,1.0
dn_vnc,DNge041,IN19A003,0.0,1.0
dn_vnc,DNge041,IN19A006,0.0,1.0
dn_vnc,DNge041,IN19A008,0.0,1.0
dn_vnc,DNge041,IN19A010,0.0,1.0
dn_vnc,DNge041,IN19A015,0.0,1.0
dn_vnc,DNge041,IN19B082,0.0,1.0
dn_vnc,DNge041,IN20A.22A036,0.0,1.0
dn_vnc,DNge041,IN21A001,0.0,1.0
dn_vnc,DNge041,IN21A011,0.0,1.0
